id,title,description,featured_image,images,product_type,tags,vendor,price_range,variants,reporting_category,country_of_origin,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,ingredients,substance,packaging_type,deal,all_natural,additive_free,is_kosher,is_certified_gluten_free,is_naturally_gluten_free,is_gmo_free,contains_100_organic_ingredients,is_organic,is_all_natural,salt_free,is_vegan,is_keto_friendly,sugar_conscious,seed_oil_free,100_real_fruit,soy_free,sugar_alternative,caffeine_free,free_range,hormone_free_and_antibiotic_free,extra_virgin,award_winning,high_protein,high_fiber,iodine_free,low_sodium,is_vegetarian,free_of_artificial_colorings,single_ingredient,superfood,iron,calcium,protein,sugar,carbohydrate,sodium,cholesterol,fat_total,calories,vitamin_c,vitamin_a,trans_fat,saturated_total,fibre,serving_size,brand_display_name,custom_type,context,embedding,sparse_embedding
gid://shopify/Product/9568030392640,Buchette Milk Chocolate Praline Bite,"Experience pure bliss with Choctura's Buchette Milk Chocolate Praline Bite. This delectable treat features a sumptuous milk chocolate coating encasing a luscious praline center. Each bite-sized piece delivers a harmonious blend of smooth milk chocolate and a delightful burst of praline flavor. Indulge in the premium craftsmanship and exquisite taste that Choctura is renowned for. Whether you're satisfying your own chocolate cravings or looking for a delightful gift, our Buchette Milk Chocolate Praline Bite is sure to impress. Elevate your chocolate experience with Choctura's gourmet chocolate masterpiece.",{'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/178118_F.jpg?v=1727226827'},"{'data': [{'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/178118_F.jpg?v=1727226827'}, {'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/178118_B.jpg?v=1727226826'}, {'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/178118_S1.jpg?v=1727226827'}]}",,[],Choctura,"{'max': {'amount': '11.82', 'currency': 'CAD'}, 'min': {'amount': '11.82', 'currency': 'CAD'}}","{'data': [{'id': 'gid://shopify/ProductVariant/49594439827776', 'sku': '178118', 'title': 'Default Title', 'displayName': 'Buchette Milk Chocolate Praline Bite - Default Title', 'inventoryQuantity': 5, 'price': '11.82', 'created': '2024-09-25T01:30:32Z', 'updated': '2024-08-28T06:20:43Z'}]}",Chocolates & Desserts / Chocolate Bars & Bonbons / Chocolate Bonbons,France,,,,,,"Praline (almonds, sugar, lactose), sugar, cocoa butter, whole milk powder, almonds, cocoa mass, concentrated butter (milk), soy lecithin, natural vanilla flavouring. May contain traces of eggs, peanuts, gluten, sesame seeds and other nuts.",whole large item,9.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,Chocolates & Desserts ,"Buchette Milk Chocolate Praline Bite Experience pure bliss with Choctura's Buchette Milk Chocolate Praline Bite. This delectable treat features a sumptuous milk chocolate coating encasing a luscious praline center. Each bite-sized piece delivers a harmonious blend of smooth milk chocolate and a delightful burst of praline flavor. Indulge in the premium craftsmanship and exquisite taste that Choctura is renowned for. Whether you're satisfying your own chocolate cravings or looking for a delightful gift, our Buchette Milk Chocolate Praline Bite is sure to impress. Elevate your chocolate experience with Choctura's gourmet chocolate masterpiece. vendor: Choctura. Product price: 11.82 CAD. category: Chocolates & Desserts , Chocolate Bars & Bonbons , Chocolate Bonbons. created in: France. Ingredients: Praline (almonds, sugar, lactose), sugar, cocoa butter, whole milk powder, almonds, cocoa mass, concentrated butter (milk), soy lecithin, natural vanilla flavouring. May contain traces of eggs, peanuts, gluten, sesame seeds and other nuts.. Substance: whole large item. ","[0.022368329, -0.04048131, -0.07245193, -0.04266449, -0.02225732, -0.020555181, 0.0065356595, 0.10227636, -0.02494004, -0.097836, 0.048325952, -0.023922456, 0.0076827533, 0.00209414, 0.0011840968, 0.10804884, 0.08103663, -0.043589566, 0.010323845, 0.067641534, -0.009926062, -0.028418325, 0.013459851, 0.085254975, 0.07533816, -0.019038057, -0.076448254, -0.03766908, 0.012007482, 0.038668163, -0.055504538, -0.02664218, 0.02151726, 0.0009204503, -0.00990756, -0.07000972, -0.06564337, 0.009611536, 0.017049145, 0.065310344, -0.029139884, 0.042701494, -0.017012142, 0.046919838, 0.082220726, 0.0009672822, -0.0027567255, 0.018640274, -0.05916784, 0.03278468, -0.05195225, 0.13372894, -0.05546754, 0.010425603, 0.004174404, -0.03654049, -0.073414005, 0.018621773, 0.10042621, 0.030657008, -0.00074815494, -0.105458625, 0.060869977, 0.011461687, -0.009528279, -0.055615548, -0.055985577, -0.013792878, -0.02703071, 0.04928803, -0.0030157466, 0.007969527, -0.061091997, 0.0079186475, -0.003929259, 0.020240655, 0.035781927, 0.058353774, 0.058649797, -0.0403333, -0.12825249, 0.023792947, -0.0027891032, 0.061425023, 0.034560826, -0.08880726, -0.024903037, 0.059463862, -0.018742032, 0.036355473, 0.020851206, -0.05439445, -0.0562446, 0.040259294, 0.018418256, -0.006100874, -0.035670917, -0.012090739, -0.04011128, 0.022516342, 0.0317856, -0.04314553, 0.04780791, -0.0017668945, 0.10664272, -0.013765126, 0.040148284, 0.035023365, 0.003244703, -0.029306397, 0.011230418, 0.051397204, -0.08740115, 0.06734551, -0.04255348, 0.01907506, 0.12233201, -0.061943065, 0.03641098, -0.013792878, -0.019963132, 0.0043871715, 0.0476969, -0.091989525, -0.06016692, -0.07741033, 0.012895554, -0.0745611, 0.07792837, -0.066494435, -0.023977961, 0.009394144, -0.02738224, -0.08599503, 0.05428344, 0.008603204, -0.02482903, -0.008991735, -0.040555317, -0.024107471, -0.0074237324, -0.1002782, -0.014024147, 0.018048227, -0.07615223, 0.006979696, -0.06549536, -0.010055573, -0.016817875, 0.07559718, -0.048880998, -0.080888614, 0.002506955, -0.010490358, -0.035855934, -0.026105635, 0.008367309, 0.06501432, -0.038557153, 0.0011349522, 0.03267367, -0.025217563, 0.015606026, -0.05087916, 0.015050981, 0.04185042, -0.04962106, 0.07792837, -0.06712349, -0.016299833, -0.039445225, 0.04802993, 0.00078515796, 0.017400673, -0.02090671, -0.031138048, -0.03032398, -0.10627269, 0.062424105, 0.01590205, 0.03592994, 0.107752815, 0.06064796, -0.044070605, 0.044255618, 0.040407304, -0.005721593, -0.1113051, -0.019278577, 0.0040703327, 0.012488522, -0.050509132, -0.06260912, -0.04196143, 0.003489848, -0.05087916, 0.047585893, 0.03289569, -0.0007464204, 0.030601503, -0.07308098, 0.06186906, 0.02297888, 0.027178723, 0.02654967, 0.008427439, 0.0037766213, -0.012155495, -0.03922321, 0.018159235, 0.018418256, 0.02090671, 0.00046224875, -0.020037139, -0.030657008, -0.0562446, -0.05161922, 0.025217563, -0.027086215, 0.08384886, -0.009787301, -0.018945549, 0.051582217, 0.02982444, 0.009306261, 0.038335137, -0.011655954, -0.014523688, 0.0033025201, -0.067419514, -0.038927183, 0.033413734, 0.010545863, -0.013765126, -0.076670274, 0.04595776, 0.014949223, 0.07245193, 0.026364656, -0.1307687, -0.06612441, -0.0105643645, -0.046512805, 0.01832575, 0.0831088, -0.0041119615, -0.02777077, -0.04721586, 0.0071092066, -0.011600449, 0.009380267, 0.030027956, 0.07770636, -0.0586868, 0.089473315, -0.00727572, 0.006443152, -0.053876407, 0.043811582, -0.07844642, 0.04477366, -0.01002782, -0.011036153, 0.024255484, -0.039963268, -0.016780872, 0.00026017753, -0.059463862, -0.0025323946, 0.024514506, -0.083182804, -0.07963052, 0.0058603543, 0.052285276, -0.03261817, -0.05243329, 0.024755025, -0.02225732, 0.040777337, 0.029565418, -0.08777118, 0.020555181, -0.0269012, -0.1063467, 0.01699364, 0.01185947, 0.14416379, -0.04654981, -0.02823331, 0.022571847, -0.0026688434, -0.09065741, -0.011211917, -0.015272999, -0.044033602, 0.022275822, -0.047733903, -0.03518988, 0.028695848, -0.045624733, -0.047511887, 0.050176103, 0.10412652, -0.0095190285, 0.014838214, 0.011933476, 0.0439966, -0.030508995, 0.04462565, 0.003503724, 0.06090698, -0.0076133725, 0.06053695, -0.09561582, 0.03607795, -0.031249056, 0.005235928, 0.03826113, -0.061314017, 0.018307248, 0.09272958, -0.022645852, -0.016910383, 0.001976193, -0.004389484, -0.0427755, -0.036281466, -0.0023335034, 0.026827194, -0.09739196, 0.014727205, -0.03642948, 0.010592116, -0.052655306, -0.04584675, -0.028621841, 0.1051626, -0.0022999693, 0.031175049, 0.031138048, 0.035282385, 0.0041304627, 0.006887188, -0.011332177, 0.033450738, 0.048362955, 0.06871462, -0.0020952963, 0.0041212123, 0.073636025, -0.0014581506, -0.03045349, 0.034616333, 0.052470293, 0.020943712, -0.038594157, 0.028344318, 0.02186879, -0.034912355, 0.0672715, 0.004625378, -0.018945549, 0.05036112, 0.0097410465, 0.023385912, -0.05761371, -0.0041235248, 0.006489406, -0.03581893, 0.021554263, -0.0439966, 0.01087889, -0.051693227, -0.02995395, -0.076226234, 0.009019488, -0.0070259497, 0.034135293, 0.014246165, -0.032692175, -0.009750297, -0.01907506, 0.038446143, 0.03285869, 0.10989899, -0.06124001, 0.049732067, 0.019630106, -0.0026734688, -0.054616466, 0.03815012, 0.0050925417, 0.036244463, -0.027715268, -0.021794783, 0.048843995, 0.040740333, -0.017927967, -0.00922763, -0.016595857, -0.000889229, -0.00424841, -0.022349829, -0.04233146, -0.03753957, 0.02358943, -0.04303452, -0.018853042, -0.015929803, 0.04632779, -0.009380267, 0.014051899, -0.012969561, -0.013043567, 0.06223909, 0.025606094, -0.038964186, 0.107752815, 0.032322142, -0.0010730878, -0.05306234, -0.07533816, -0.0868091, 0.052174266, -0.07955651, 0.06342319, 0.011535694, -0.037003025, 0.02127674, 0.0011754243, 0.03559691, 0.020314662, 0.04266449, -0.0476969, -0.01333034, -0.07015774, -0.09517179, 0.030027956, 0.0036887391, -0.047733903, -0.03744706, -0.033339728, 0.06575438, -0.053617384, -0.09450573, 0.04695684, 0.07726232, -0.0403703, 0.0659394, -0.0721189]","{'indices': [1043, 1055, 2007, 2175, 2194, 2312, 2413, 2415, 2580, 2605, 2618, 2638, 2696, 2806, 2833, 2838, 2878, 2885, 2978, 3019, 3085, 3101, 3126, 3297, 3304, 3325, 3347, 3393, 3465, 3528, 3531, 3538, 3635, 3688, 3742, 3972, 3976, 4031, 4086, 4109, 4180, 4372, 4435, 4524, 4648, 4666, 4761, 4825, 4838, 5281, 5313, 5379, 5383, 5397, 5435, 5510, 5592, 5699, 5706, 5744, 5760, 5835, 5909, 6313, 6501, 6504, 6528, 6532, 6534, 6593, 6763, 6805, 6919, 6963, 7068, 7427, 7438, 7597, 7609, 7630, 7680, 7967, 8079, 8228, 8279, 8288, 8404, 8709, 8918, 8945, 9090, 9152, 9440, 9485, 9604, 9639, 9850, 9898, 9903, 10279, 10606, 10658, 10826, 10975, 11020, 11320, 11368, 11475, 11678, 11735, 11825, 11868, 12090, 12136, 12264, 12344, 12586, 12760, 12810, 12882, 13225, 13331, 13670, 13876, 14418, 14753, 14894, 15197, 15424, 15671, 15942, 16324, 16480, 16876, 17087, 17088, 17387, 17490, 17743, 17894, 17974, 18064, 18452, 18749, 18898, 18909, 19401, 19782, 20318, 20363, 20808, 20934, 21006, 21161, 21271, 21305, 21431, 21443, 21774, 22282, 22471, 22619, 22940, 23605, 24820, 25176, 25545, 25546, 26011, 26243, 26286, 26369, 26380, 26389, 27467, 27613, 28126, 28353], 'values': [0.2399531602859497, 0.030769692733883858, 0.34314316511154175, 0.6911870241165161, 0.1730884313583374, 0.5389771461486816, 0.9200541973114014, 0.26396897435188293, 0.6188355088233948, 1.1500489711761475, 1.268251895904541, 0.9580202102661133, 0.0242488794028759, 0.2618214786052704, 0.23804971575737, 0.433689147233963, 0.5977720618247986, 0.514890193939209, 0.1409890055656433, 0.8699309825897217, 0.8900394439697266, 0.02236769162118435, 0.7548363208770752, 0.42563241720199585, 0.0693170353770256, 1.1131181716918945, 0.5467890501022339, 0.48695772886276245, 0.7697519659996033, 0.6044039130210876, 0.3938341438770294, 0.6617341637611389, 0.013382223434746265, 0.38104313611984253, 1.0263601541519165, 0.9113941788673401, 0.7234771847724915, 0.6281518340110779, 0.19029434025287628, 0.8243968486785889, 0.014365878887474537, 0.42517998814582825, 0.6317458748817444, 0.0353349968791008, 2.0041580200195312, 0.23422041535377502, 0.13228477537631989, 0.6207736730575562, 0.0732179656624794, 0.3883763551712036, 0.903636634349823, 0.3419651389122009, 0.27228912711143494, 0.05816679820418358, 0.7980645895004272, 1.013927698135376, 0.9355300664901733, 1.0048513412475586, 0.13226281106472015, 1.2107908725738525, 1.2210315465927124, 0.11189255863428116, 0.07925522327423096, 0.516593337059021, 1.931773066520691, 0.005308268126100302, 0.7581637501716614, 0.5147817134857178, 0.3116966485977173, 1.4778244495391846, 0.6906715631484985, 2.2400362491607666, 0.1894104927778244, 0.9996511936187744, 0.13025811314582825, 0.028705094009637833, 0.833503782749176, 0.7688024044036865, 0.43520405888557434, 1.2972362041473389, 0.9271464347839355, 1.7826040983200073, 0.7509193420410156, 0.4733453094959259, 0.5979109406471252, 0.27872997522354126, 0.2642665505409241, 0.19828768074512482, 0.8222390413284302, 0.06307968497276306, 0.3834019899368286, 0.11793588846921921, 0.39956721663475037, 0.930160641670227, 0.8866550326347351, 0.09094221889972687, 0.32271578907966614, 0.5850139856338501, 0.08027493208646774, 0.16487666964530945, 1.0852575302124023, 0.029708469286561012, 0.07930687814950943, 1.9140048027038574, 0.3193046450614929, 0.42255088686943054, 0.9793425798416138, 1.8762447834014893, 0.03246507793664932, 1.8865872621536255, 0.9490807056427002, 0.4328286349773407, 0.15614555776119232, 0.9132871627807617, 0.667496919631958, 0.9731101393699646, 0.7486947178840637, 1.07650625705719, 0.04325646162033081, 0.5797774791717529, 0.03227733075618744, 0.6500833630561829, 1.9776082038879395, 0.8274805545806885, 0.16424374282360077, 1.6562111377716064, 1.1009113788604736, 0.10850553214550018, 1.5128657817840576, 1.265771746635437, 0.04010474681854248, 0.09737604856491089, 1.9072751998901367, 0.03363353759050369, 0.29058218002319336, 0.558667004108429, 0.04836396872997284, 0.5137007236480713, 0.6987358331680298, 0.2619434893131256, 0.388776957988739, 0.6782402992248535, 0.3142235279083252, 0.9676135778427124, 1.0247993469238281, 0.37511539459228516, 0.41217413544654846, 0.19962775707244873, 2.1940927505493164, 0.15170034766197205, 0.2521071135997772, 2.0187487602233887, 0.12252414971590042, 1.3767873048782349, 0.13405881822109222, 0.47714516520500183, 0.3441808521747589, 0.9587463140487671, 0.7167715430259705, 1.1172912120819092, 1.3695420026779175, 0.20628558099269867, 1.183897614479065, 1.7068626880645752, 0.00437772274017334, 1.3477951288223267, 0.1784534454345703, 1.0543584823608398, 1.361802101135254, 1.139807939529419, 0.6643286347389221, 0.92710280418396, 0.518031895160675, 0.36740267276763916, 0.4354553520679474, 1.3005181550979614, 0.7896768450737, 0.9942997694015503]}"
gid://shopify/Product/9567956828480,Rectangle Mini Cake Base Board Black 100x60mm,"Every cake needs a strong support system! Artigee Cake Base Boards are made from premium materials, so you can trust that they will properly support your cake. To make your cake display as special as possible, we offer our Cake Base Boards in a wide range of shapes and colours.",{'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/ARTG-8515B-100_F.jpg?v=1727212690'},{'data': [{'originalSrc': 'https://cdn.shopify.com/s/files/1/0873/2632/7104/files/ARTG-8515B-100_F.jpg?v=1727212690'}]},,[],Artigee,"{'max': {'amount': '17.76', 'currency': 'CAD'}, 'min': {'amount': '17.76', 'currency': 'CAD'}}","{'data': [{'id': 'gid://shopify/ProductVariant/49594325631296', 'sku': 'ARTG-8515B-100', 'title': 'Default Title', 'displayName': 'Rectangle Mini Cake Base Board Black 100x60mm - Default Title', 'inventoryQuantity': 78, 'price': '17.76', 'created': '2024-09-26T21:18:05Z', 'updated': '2024-08-28T05:48:44Z'}]}",Wares / Baking / Packaging & Displays,China,AN ESSENTIAL ITEM - Having a Cake Base Board under your cake will make it easier to lift and transport your cake from place to place.,"RELIABLE - Made of high quality materials, you can trust that our cake base boards will be able to support your cake.","WIDE SELECTION - Artigee offers a wide selection of Cake Base Boards varying in colour and shape, so that you can select the Cake Base Board that is to your liking.",COMPLEMENTS YOUR CAKE - The subtle and elegent design of our Cake Base Boards will complement your cake's appearance.,"SIZE - With a diameter of 80mm, this product is the perfect size.",,whole large item,9.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,Wares ,"Rectangle Mini Cake Base Board Black 100x60mm Every cake needs a strong support system! Artigee Cake Base Boards are made from premium materials, so you can trust that they will properly support your cake. To make your cake display as special as possible, we offer our Cake Base Boards in a wide range of shapes and colours. vendor: Artigee. Product price: 17.76 CAD. category: Wares , Baking , Packaging & Displays. created in: China. AN ESSENTIAL ITEM - Having a Cake Base Board under your cake will make it easier to lift and transport your cake from place to place. RELIABLE - Made of high quality materials, you can trust that our cake base boards will be able to support your cake. WIDE SELECTION - Artigee offers a wide selection of Cake Base Boards varying in colour and shape, so that you can select the Cake Base Board that is to your liking. COMPLEMENTS YOUR CAKE - The subtle and elegent design of our Cake Base Boards will complement your cake's appearance. SIZE - With a diameter of 80mm, this product is the perfect size. Substance: whole large item. ","[0.035320703, -0.051711358, 0.06821744, -0.0120813735, -0.04417012, 0.004352565, -0.013158694, -0.01067701, -0.050133854, -0.022065822, 0.024932262, -0.061945897, -0.00426359, -0.061137907, -0.0137165915, 0.08503132, 0.0037177156, 0.017063979, -0.007546049, 0.047517505, 0.115504086, 0.01121567, 0.026856048, 0.011071386, 0.055943687, -0.0011482595, 0.08864804, -0.041669197, 0.047286652, 0.007608572, 0.0015738971, -0.013245264, -0.0033329586, -0.028933736, -0.0730269, -0.08449266, 0.0017831088, -0.0636773, -0.01390897, 0.043939263, 0.036494214, 0.050749466, 0.046824943, 0.056674726, 0.061445713, -0.018554913, -0.015063241, -0.005213459, -0.09049488, 0.08049119, 0.018795386, 0.14451477, 0.008777272, -0.02208506, -0.024355127, 0.04193853, -0.033339206, 0.06502395, 0.10319186, 0.061868947, -0.01668884, -0.07637429, -0.0068727243, -0.0075508584, -0.0141783, -0.051634405, -0.04809464, 0.020796122, 0.0020259868, 0.004475206, -0.021738777, -0.05502027, -0.034435764, -0.075181544, 0.007170911, 0.018025871, 0.03937989, 0.03122304, 0.018824242, -0.009580452, -0.13343377, 0.025259305, -0.04405469, 0.04817159, 0.03734068, -0.1458999, -0.024393601, 0.010840532, -0.059098694, 0.06998732, 0.0013779114, -0.14143673, -0.008863842, 0.02037289, 0.017035121, 0.035705462, -0.0011182004, -0.026125008, -0.043169748, 0.02108469, 0.030164959, 0.0013682925, -0.0030708427, -0.022335151, 0.09865173, -0.079567775, 0.009859402, 0.013745449, -0.07606649, 0.004506468, -0.08972536, -0.0120813735, -0.005189412, 0.024393601, -0.01678503, 0.0633695, 0.08356925, 0.026278911, 0.0132645015, 0.04613238, -0.012139088, 0.065908894, -0.00861856, -0.081953265, 0.027606323, -0.03366625, -0.056597773, -0.010850151, -0.032435026, -0.041053586, -0.008878271, 0.064369865, 0.090879634, -0.013360691, 0.019795755, -0.06183047, -0.0330314, 0.01766997, -0.09718965, 0.008301135, 0.04297737, -0.11288774, -0.026836809, 0.019459091, -0.017506449, 0.05617454, -0.08272278, 0.008224184, -0.023816466, 0.066601455, -0.020507555, -0.07756703, -0.06452377, -0.030722857, -0.015996277, -0.009657403, 0.04432402, -0.017573781, -0.026798334, -0.030992186, 0.0310499, -0.013033648, 0.0072190054, -0.036936685, -0.044631828, 0.032915972, -0.059291072, -0.007440241, -0.07006427, 0.020565268, 0.029183827, 0.02827965, -0.015967421, 0.03174246, -0.03256969, -0.032800544, 0.013697353, -0.01301441, 0.0067861537, 0.019257095, -0.0005110056, 0.061599616, 0.09957515, -0.051711358, 0.0012107826, 0.09772831, 0.012071755, -0.06533176, 0.0094890725, -0.037013635, -0.011542714, -0.026182722, 0.0024985166, 0.053789046, 0.14074415, -0.07872131, 0.076028004, 0.0324735, 0.053442765, 0.08141461, -0.059368026, -0.05879089, 0.013630021, -0.010340348, -0.08533913, -0.011427287, -0.013476118, 0.060329918, 0.069794945, -0.0140821105, 0.0430928, -0.08510827, -0.017910443, 0.036840495, -0.04209243, -0.017852731, -0.031011425, 0.018179774, 0.029299255, 0.09034097, -0.06714012, 0.0069208187, 0.03156932, -0.014495725, -0.028856784, 0.011619665, 0.046709515, -0.024066558, 0.014255252, -0.09018707, -0.047979213, -0.012014042, 0.03249274, 0.015851993, -0.066870786, 0.038802758, -0.07198806, 0.01571733, 0.025317019, -0.058983266, -0.051018793, -0.019160904, -0.03847571, -0.011071386, -0.04251566, 0.0118986145, -0.02745242, -0.08287668, 0.033954818, 0.04594, 0.018891575, -0.04440097, -0.031069137, -0.004297256, 0.063177116, -0.037167538, 0.07294995, 0.008570465, 0.09611233, -0.10311491, -0.029607061, 0.00016262001, -0.009566024, -0.059368026, 0.00046080677, -0.006180161, 0.008358848, 0.05575131, -0.033627775, 0.018901194, 0.0812607, 0.00055759726, 0.049479768, 0.00019358093, 0.051903736, -0.05948345, -0.0118409, 0.033589296, -0.0070121987, 0.02208506, 0.021950394, 0.01777578, 0.030626668, -0.04821007, 0.010032542, 0.032184932, 0.004621895, 0.009392884, -0.007584525, -0.013033648, 0.087724626, -0.037552297, -0.01866072, -0.0567132, 0.019093573, -0.04370841, -0.059637353, -0.010936721, -0.00010355377, -0.0343011, -0.066601455, 0.01372621, 0.04297737, -0.039629985, -0.05113422, 0.011542714, 0.022893049, 0.040899683, -0.01589047, -0.0365904, 0.040707305, -0.01067701, -0.058406133, -0.05294258, -0.021161642, -0.020257462, 0.0007604965, 0.009354408, 0.0032247456, -0.056405395, 0.059560403, 0.018535674, -0.007084341, -0.026875285, 0.044939633, 0.026990712, 0.038956657, -0.00036912636, 0.014822768, -0.049787574, 0.054789413, 0.022585243, 0.005848308, -0.046709515, 0.012793174, 0.018737672, 0.009825735, 0.017006265, -0.012187182, 0.009431359, 0.061099432, -0.04378536, -0.0002837584, 0.002181092, 0.03768696, -0.031453896, -0.018564532, -0.007820189, -0.018603006, 0.06856372, -0.049902998, -0.0062330654, 0.029183827, -0.0032367692, 0.06867915, 0.010071018, 0.04794074, -0.039783888, -0.054981794, 0.041784626, -0.050249282, 0.010446156, 0.03139618, -0.020411365, 0.04486268, 0.036032505, -0.024836073, 0.029799439, 0.062330656, -0.07156482, -0.018622246, 0.15944335, -0.10303796, -0.060445346, -0.054943316, -0.043746885, -0.011244527, 0.044670302, 0.02260448, -0.052634776, 0.061868947, -0.06744792, 0.1131186, -0.015303714, 0.075527824, -0.072873, 0.031146089, 0.043477554, -0.020430604, -0.015274858, -0.0008140018, 0.04047645, 0.036609642, 0.010417299, 0.040976632, 0.060406867, 0.08995622, -0.08518523, -0.027029188, 0.023854941, -0.039514557, -0.09511196, 0.0025778727, 0.050133854, -0.07206501, -0.01695817, 0.014351441, -0.0053144577, -0.005535693, 0.027894892, 0.0064735385, -0.054635514, 0.013091361, 0.02827965, -0.0026957046, -0.069525614, -0.01283165, 0.015092098, -0.038918182, -0.041245963, -0.095188916, -0.078182645, -0.03487823, -0.00798852, -0.012331466, 0.025797965, -0.033589296, -0.025778728, -0.08841719, -0.03697516, 0.023893418, 0.039629985, 0.030857522, -0.05590521, -0.037975527, -0.06964104, -0.02135402, -0.034320336, -0.028510503, 0.056251492, -0.08303059, 0.031992555, 0.05124965, -0.056636248, -0.08695511, 0.03709059, -0.039822362, -0.022219723, -0.02647129, -0.083338395]","{'indices': [2024, 2063, 2081, 2104, 2191, 2265, 2291, 2298, 2304, 2312, 2317, 2396, 2417, 2490, 2502, 2531, 2569, 2580, 2595, 2601, 2604, 2630, 2640, 2675, 2806, 2822, 2844, 2859, 2881, 2898, 2918, 2944, 2946, 3001, 3192, 3404, 3430, 3443, 3461, 3465, 3536, 3609, 3665, 3688, 3698, 3737, 3749, 3819, 3829, 3976, 3997, 4031, 4057, 4338, 4435, 4475, 4578, 4637, 4653, 5080, 5167, 5860, 6081, 6085, 6087, 6179, 6243, 6277, 6336, 6705, 6827, 6913, 6994, 7163, 7382, 7408, 7427, 7597, 7609, 7650, 7751, 7812, 7888, 7923, 8059, 8080, 8313, 8670, 8783, 8834, 8875, 8925, 8934, 9242, 9381, 9646, 9850, 10466, 10539, 10658, 10806, 10826, 11259, 12882, 13398, 13711, 14090, 14361, 14793, 14962, 14983, 16086, 16283, 17088, 17955, 18801, 19394, 21431, 21522, 22619, 23091, 23395, 23884, 24746, 25123, 25538, 25545, 28353, 28667], 'values': [0.14614816009998322, 0.9190247058868408, 0.8313403129577637, 0.7074358463287354, 0.26469120383262634, 0.4479215443134308, 0.25465452671051025, 0.1311427503824234, 1.4098014831542969, 0.5531121492385864, 0.22163163125514984, 1.8671976327896118, 0.6373987197875977, 1.262463927268982, 0.006940038874745369, 0.8791963458061218, 0.5106847286224365, 0.5254590511322021, 0.3427812159061432, 0.24487166106700897, 1.7725930213928223, 0.27130815386772156, 0.6236928701400757, 0.028032444417476654, 0.1257534921169281, 0.8804435133934021, 1.0052087306976318, 1.093154788017273, 0.24111178517341614, 0.4311312139034271, 2.0479848384857178, 0.34613123536109924, 1.061425805091858, 0.06551776826381683, 0.02925577200949192, 0.7613479495048523, 0.6821253895759583, 0.1645389348268509, 0.7265523076057434, 1.2038414478302002, 0.4103473722934723, 0.8646327257156372, 0.4043130874633789, 0.02683393284678459, 0.2063976377248764, 0.4692097008228302, 0.18210875988006592, 0.5830209851264954, 0.045237209647893906, 1.280469536781311, 0.5201977491378784, 0.562865138053894, 0.008932999335229397, 0.46250414848327637, 0.23684775829315186, 0.806458592414856, 0.9392147064208984, 1.0668307542800903, 1.1143983602523804, 0.243854358792305, 0.33684349060058594, 0.06169380620121956, 0.05785444751381874, 0.48004981875419617, 0.17660824954509735, 0.10677927732467651, 0.6834177374839783, 1.0200543403625488, 0.5422429442405701, 0.6957169771194458, 0.014255406334996223, 0.001954030944034457, 0.03904331475496292, 1.8772865533828735, 1.1847610473632812, 1.1703029870986938, 0.20609749853610992, 0.6487091183662415, 0.6325413584709167, 0.21846076846122742, 0.41266676783561707, 0.06260523945093155, 1.0848586559295654, 1.2873777151107788, 0.16174256801605225, 0.14957435429096222, 0.36084073781967163, 0.4977402985095978, 0.5295960307121277, 0.107376329600811, 0.45001986622810364, 0.05243145674467087, 0.23468191921710968, 0.04239025339484215, 0.28014060854911804, 0.011530719697475433, 1.990678071975708, 0.5078834891319275, 0.32225552201271057, 0.012690693140029907, 0.24802197515964508, 0.9511520862579346, 0.5336341261863708, 1.021586537361145, 0.4874937832355499, 1.1041433811187744, 0.25588259100914, 0.04599893093109131, 0.888089120388031, 0.7332948446273804, 0.3222131133079529, 0.7994150519371033, 1.0219261646270752, 0.47957736253738403, 0.13457736372947693, 0.1857941597700119, 0.34565144777297974, 0.5124447345733643, 0.41424739360809326, 1.207829236984253, 0.036052949726581573, 1.6449213027954102, 0.1568862497806549, 1.002411127090454, 0.03205826133489609, 2.54036021232605, 0.46066543459892273, 2.1458311080932617, 1.3529102802276611]}"
